프로모션별,캠페인명,일자,노출수,클릭수,라이브일자,연도,월,광고상품명_정리,구분,광고주
202508사과당x여우티,20250825_SARSA ai 배너 광고_테스트_사과당x여우티_봉준_캠페인,2025-08-28 0:00:00,12230,54,2025-08-25 0:00:00,2025,8,봉준_이모티콘_1/2~1/9,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_SARSA ai 배너 광고_테스트_사과당x여우티_봉준_캠페인,2025-08-30 0:00:00,4926,25,2025-08-25 0:00:00,2025,8,봉준_이모티콘_1/2~1/9,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_SARSA ai 배너 광고_테스트_사과당x여우티_봉준_캠페인,2025-08-27 0:00:00,5399,36,2025-08-25 0:00:00,2025,8,봉준_이모티콘_1/2~1/9,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_SARSA ai 배너 광고_테스트_사과당x여우티_봉준_캠페인,2025-08-29 0:00:00,7635,31,2025-08-25 0:00:00,2025,8,봉준_이모티콘_1/2~1/9,라이브커머스,사과당x여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-09-04 0:00:00,18675,245,2025-08-25 0:00:00,2025,9,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-09-01 0:00:00,13716,187,2025-08-25 0:00:00,2025,9,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-09-03 0:00:00,19046,197,2025-08-25 0:00:00,2025,9,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-09-02 0:00:00,1228,23,2025-08-25 0:00:00,2025,9,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-08-29 0:00:00,25370,358,2025-08-25 0:00:00,2025,8,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-08-26 0:00:00,872,20,2025-08-25 0:00:00,2025,8,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-08-31 0:00:00,26238,333,2025-08-25 0:00:00,2025,8,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-08-28 0:00:00,37594,515,2025-08-25 0:00:00,2025,8,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-08-25 0:00:00,31,0,2025-08-25 0:00:00,2025,8,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-08-30 0:00:00,17944,243,2025-08-25 0:00:00,2025,8,인스트림,라이브커머스,사과당X여우티
202508사과당X여우티,20250825_PC인스트림 _캠페인_사과당X여우티_봉준,2025-08-27 0:00:00,15520,245,2025-08-25 0:00:00,2025,8,인스트림,라이브커머스,사과당X여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-09-04 0:00:00,14987,8,2025-08-25 0:00:00,2025,9,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-09-01 0:00:00,13669,8,2025-08-25 0:00:00,2025,9,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-09-03 0:00:00,16550,15,2025-08-25 0:00:00,2025,9,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-09-02 0:00:00,1001,1,2025-08-25 0:00:00,2025,9,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-08-31 0:00:00,39058,35,2025-08-25 0:00:00,2025,8,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-08-28 0:00:00,38343,28,2025-08-25 0:00:00,2025,8,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-08-30 0:00:00,17058,13,2025-08-25 0:00:00,2025,8,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-08-27 0:00:00,27887,42,2025-08-25 0:00:00,2025,8,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-08-29 0:00:00,29377,28,2025-08-25 0:00:00,2025,8,인스트림 풀배너,라이브커머스,사과당x여우티
202508사과당x여우티,20250825_인스트림 풀배너_사과당x여우티_봉준캠페인,2025-08-26 0:00:00,762,0,2025-08-25 0:00:00,2025,8,인스트림 풀배너,라이브커머스,사과당x여우티
202508ASL로지텍콜라보,20250821_커머스사업팀_ASL로지텍콜라보_PC비쥬얼보드_오전,2025-08-21 0:00:00,311750,617,2025-08-21 0:00:00,2025,8,PC 비쥬얼 보드(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-19 0:00:00,63698,43,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-24 0:00:00,84973,76,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-21 0:00:00,54788,35,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-18 0:00:00,52950,58,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-23 0:00:00,66915,56,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-20 0:00:00,55421,37,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-25 0:00:00,62475,39,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
202508ASL로지텍콜라보,20250818_커머스사업팀_ASL로지텍콜라보_PC서브브랜딩,2025-08-22 0:00:00,58311,55,2025-08-18 0:00:00,2025,8,PC 서브 브랜딩(SOOP),라이브커머스,ASL로지텍콜라보
